position,style,point_id,x_m,y_m,weight,x_norm,y_norm,pitch_length_m,pitch_width_m,data_type
CF,Poacher,279,89.676,32.961,1.198,0.85406,0.48472,105,68,synthetic_role_based_positional_model
CF,Poacher,280,87.122,18.652,0.856,0.82973,0.27429,105,68,synthetic_role_based_positional_model
CF,Poacher,281,92.642,42.521,0.992,0.8823,0.62531,105,68,synthetic_role_based_positional_model
CF,Poacher,282,65.55,32.892,0.761,0.62429,0.48371,105,68,synthetic_role_based_positional_model
CF,Poacher,283,95.007,36.254,1.137,0.90483,0.53315,105,68,synthetic_role_based_positional_model
CF,Poacher,284,94.835,32.594,1.17,0.90319,0.47932,105,68,synthetic_role_based_positional_model
CF,Poacher,285,96.639,26.044,0.572,0.92037,0.383,105,68,synthetic_role_based_positional_model
CF,Poacher,286,90.238,42.588,0.635,0.85941,0.62629,105,68,synthetic_role_based_positional_model
CF,Poacher,287,87.816,22.965,1.141,0.83634,0.33772,105,68,synthetic_role_based_positional_model
CF,Poacher,288,81.617,19.575,0.837,0.7773,0.28787,105,68,synthetic_role_based_positional_model
CF,Poacher,289,85.796,29.083,0.749,0.8171,0.42769,105,68,synthetic_role_based_positional_model
CF,Poacher,290,93.726,29.361,1.054,0.89263,0.43178,105,68,synthetic_role_based_positional_model
CF,Poacher,291,93.564,43.498,0.509,0.89109,0.63968,105,68,synthetic_role_based_positional_model
CF,Poacher,292,90.878,41.707,0.765,0.8655,0.61334,105,68,synthetic_role_based_positional_model
CF,Poacher,293,86.089,26.702,0.544,0.8199,0.39268,105,68,synthetic_role_based_positional_model
CF,Poacher,294,98.051,35.683,0.934,0.93382,0.52475,105,68,synthetic_role_based_positional_model
CF,Poacher,295,83.233,39.395,1.193,0.7927,0.57934,105,68,synthetic_role_based_positional_model
CF,Poacher,296,90.796,42.867,0.609,0.86472,0.6304,105,68,synthetic_role_based_positional_model
CF,Poacher,297,93.419,36.128,1.198,0.8897,0.53129,105,68,synthetic_role_based_positional_model
CF,Poacher,298,81.616,41.635,0.15,0.7773,0.61228,105,68,synthetic_role_based_positional_model
CF,Poacher,299,96.676,37.865,0.956,0.92072,0.55684,105,68,synthetic_role_based_positional_model
CF,Poacher,300,91.439,37.82,1.131,0.87085,0.55618,105,68,synthetic_role_based_positional_model
CF,Poacher,301,89.04,48.934,0.849,0.848,0.71962,105,68,synthetic_role_based_positional_model
CF,Poacher,302,100.16,37.501,0.619,0.9539,0.55149,105,68,synthetic_role_based_positional_model
CF,Poacher,303,94.2,27.693,0.874,0.89714,0.40725,105,68,synthetic_role_based_positional_model
CF,Poacher,304,89.352,35.89,1.043,0.85097,0.52779,105,68,synthetic_role_based_positional_model
CF,Poacher,305,97.44,25.063,0.374,0.928,0.36857,105,68,synthetic_role_based_positional_model
CF,Poacher,306,82.645,36.696,0.665,0.7871,0.53965,105,68,synthetic_role_based_positional_model
CF,Poacher,307,84.167,41.844,1.227,0.80159,0.61535,105,68,synthetic_role_based_positional_model
CF,Poacher,308,91.027,26.931,1.11,0.86692,0.39604,105,68,synthetic_role_based_positional_model
CF,Poacher,309,88.241,42.335,0.581,0.84039,0.62257,105,68,synthetic_role_based_positional_model
CF,Poacher,310,89.724,27.48,0.868,0.85451,0.40412,105,68,synthetic_role_based_positional_model
CF,Poacher,311,90.855,46.117,0.15,0.86529,0.67819,105,68,synthetic_role_based_positional_model
CF,Poacher,312,89.505,31.822,1.162,0.85243,0.46797,105,68,synthetic_role_based_positional_model
CF,Poacher,313,87.265,43.016,1.219,0.8311,0.63259,105,68,synthetic_role_based_positional_model
CF,Poacher,314,87.401,21.815,1.09,0.83239,0.32081,105,68,synthetic_role_based_positional_model
CF,Poacher,315,84.295,49.162,0.864,0.80281,0.72297,105,68,synthetic_role_based_positional_model
CF,Poacher,316,89.316,37.309,1.113,0.85063,0.54866,105,68,synthetic_role_based_positional_model
CF,Poacher,317,89.188,37.911,1.064,0.84941,0.55751,105,68,synthetic_role_based_positional_model
CF,Poacher,318,84.171,29.013,1.209,0.80163,0.42666,105,68,synthetic_role_based_positional_model
CF,Poacher,319,90.426,37.293,1.065,0.8612,0.54843,105,68,synthetic_role_based_positional_model
CF,Poacher,320,88.952,41.331,1.201,0.84716,0.60781,105,68,synthetic_role_based_positional_model
CF,Poacher,321,94.575,37.825,0.786,0.90071,0.55625,105,68,synthetic_role_based_positional_model
CF,Poacher,322,82.951,50.282,0.72,0.79001,0.73944,105,68,synthetic_role_based_positional_model
CF,Poacher,323,88.142,31.573,1.084,0.83945,0.46431,105,68,synthetic_role_based_positional_model
CF,Poacher,324,86.513,24.659,1.218,0.82393,0.36263,105,68,synthetic_role_based_positional_model
CF,Poacher,325,100.612,33.306,0.653,0.95821,0.48979,105,68,synthetic_role_based_positional_model
CF,Poacher,326,91.054,36.146,1.206,0.86718,0.53156,105,68,synthetic_role_based_positional_model
CF,Poacher,327,85.666,27.606,1.247,0.81587,0.40597,105,68,synthetic_role_based_positional_model
CF,Poacher,328,84.77,22.098,1.108,0.80733,0.32497,105,68,synthetic_role_based_positional_model
CF,Poacher,329,97.493,30.969,0.429,0.9285,0.45543,105,68,synthetic_role_based_positional_model
CF,Poacher,330,81.44,22.2,1.006,0.77562,0.32647,105,68,synthetic_role_based_positional_model
CF,Poacher,331,89.429,31.227,1.136,0.8517,0.45922,105,68,synthetic_role_based_positional_model
CF,Poacher,332,91.425,41.86,0.435,0.87071,0.61559,105,68,synthetic_role_based_positional_model
CF,Poacher,333,87.414,34.499,1.08,0.83251,0.50734,105,68,synthetic_role_based_positional_model
CF,Poacher,334,89.87,47.063,0.963,0.8559,0.6921,105,68,synthetic_role_based_positional_model
CF,Poacher,335,95.756,40.078,0.842,0.91196,0.58938,105,68,synthetic_role_based_positional_model
CF,Poacher,336,93.937,29.789,0.857,0.89464,0.43807,105,68,synthetic_role_based_positional_model
CF,Poacher,337,90.508,24.849,0.15,0.86198,0.36543,105,68,synthetic_role_based_positional_model
CF,Poacher,338,85.028,27.422,0.22,0.80979,0.40326,105,68,synthetic_role_based_positional_model
CF,Poacher,339,96.154,30.231,0.998,0.91575,0.44457,105,68,synthetic_role_based_positional_model
CF,Poacher,340,81.182,45.306,1.018,0.77316,0.66626,105,68,synthetic_role_based_positional_model
CF,Poacher,341,88.227,37.825,1.019,0.84026,0.55625,105,68,synthetic_role_based_positional_model
CF,Poacher,342,83.484,24.272,0.77,0.79509,0.35694,105,68,synthetic_role_based_positional_model
CF,Poacher,343,90.296,23.478,1.079,0.85996,0.34526,105,68,synthetic_role_based_positional_model
CF,Poacher,344,72.311,29.006,1.047,0.68868,0.42656,105,68,synthetic_role_based_positional_model
CF,Poacher,345,92.254,45.005,0.944,0.87861,0.66184,105,68,synthetic_role_based_positional_model
CF,Poacher,346,83.902,48.157,0.941,0.79907,0.70819,105,68,synthetic_role_based_positional_model
CF,Poacher,347,89.146,26.034,0.677,0.84901,0.38285,105,68,synthetic_role_based_positional_model
CF,Poacher,348,95.346,32.299,1.137,0.90806,0.47499,105,68,synthetic_role_based_positional_model
CF,Poacher,349,85.993,35.006,0.953,0.81898,0.51479,105,68,synthetic_role_based_positional_model
CF,Poacher,350,76.435,41.694,1.001,0.72795,0.61315,105,68,synthetic_role_based_positional_model
CF,Poacher,351,85.653,46.979,1.051,0.81574,0.69087,105,68,synthetic_role_based_positional_model
CF,Poacher,352,91.204,39.004,1.045,0.86861,0.57359,105,68,synthetic_role_based_positional_model
CF,Poacher,353,86.969,40.002,1.239,0.82828,0.58826,105,68,synthetic_role_based_positional_model
CF,Poacher,354,88.016,43.953,1.179,0.83825,0.64637,105,68,synthetic_role_based_positional_model
CF,Poacher,355,88.431,34.23,1.148,0.8422,0.50338,105,68,synthetic_role_based_positional_model
CF,Poacher,356,69.768,28.623,0.15,0.66446,0.42093,105,68,synthetic_role_based_positional_model
CF,Poacher,357,89.604,46.487,0.15,0.85337,0.68363,105,68,synthetic_role_based_positional_model
CF,Poacher,358,97.368,36.233,0.98,0.92731,0.53284,105,68,synthetic_role_based_positional_model
CF,Poacher,359,90.517,32.997,0.781,0.86207,0.48525,105,68,synthetic_role_based_positional_model
CF,Poacher,360,81.704,40.206,1.144,0.77813,0.59126,105,68,synthetic_role_based_positional_model
CF,Poacher,361,86.144,51.696,0.614,0.82042,0.76024,105,68,synthetic_role_based_positional_model
CF,Poacher,362,93.435,34.554,1.231,0.88986,0.50815,105,68,synthetic_role_based_positional_model
CF,Poacher,363,84.155,38.21,0.616,0.80148,0.56191,105,68,synthetic_role_based_positional_model
CF,Poacher,364,77.44,37.489,1.199,0.73752,0.55131,105,68,synthetic_role_based_positional_model
CF,Poacher,365,99.991,36.066,0.705,0.9523,0.53038,105,68,synthetic_role_based_positional_model
CF,Poacher,366,95.868,27.651,0.808,0.91303,0.40663,105,68,synthetic_role_based_positional_model
CF,Poacher,367,90.112,27.013,0.831,0.85821,0.39725,105,68,synthetic_role_based_positional_model
CF,Poacher,368,95.693,28.004,0.853,0.91136,0.41182,105,68,synthetic_role_based_positional_model
CF,Poacher,369,77.723,31.85,0.404,0.74022,0.46838,105,68,synthetic_role_based_positional_model
CF,Poacher,370,79.916,23.765,0.986,0.7611,0.34949,105,68,synthetic_role_based_positional_model
CF,Poacher,371,79.208,36.875,0.899,0.75436,0.54228,105,68,synthetic_role_based_positional_model
CF,Poacher,372,81.47,37.901,0.241,0.7759,0.55737,105,68,synthetic_role_based_positional_model
CF,Poacher,373,90.629,36.644,1.179,0.86313,0.53888,105,68,synthetic_role_based_positional_model
CF,Poacher,374,85.738,36.485,0.75,0.81655,0.53654,105,68,synthetic_role_based_positional_model
CF,Poacher,375,84.64,35.085,0.877,0.8061,0.51596,105,68,synthetic_role_based_positional_model
CF,Poacher,376,85.493,30.87,0.678,0.81422,0.45397,105,68,synthetic_role_based_positional_model
CF,Poacher,377,81.336,18.67,0.744,0.77463,0.27456,105,68,synthetic_role_based_positional_model
CF,Poacher,378,84.921,35.005,0.841,0.80877,0.51478,105,68,synthetic_role_based_positional_model
CF,Poacher,379,99.571,34.838,0.786,0.9483,0.51232,105,68,synthetic_role_based_positional_model
CF,Poacher,380,88.398,34.864,1.14,0.84189,0.51271,105,68,synthetic_role_based_positional_model
CF,Poacher,381,85.282,35.119,0.879,0.81221,0.51646,105,68,synthetic_role_based_positional_model
CF,Poacher,382,86.598,16.667,0.655,0.82474,0.2451,105,68,synthetic_role_based_positional_model
CF,Poacher,383,85.925,34.558,0.952,0.81833,0.50821,105,68,synthetic_role_based_positional_model
CF,Poacher,384,84.913,32.051,0.818,0.8087,0.47134,105,68,synthetic_role_based_positional_model
CF,Poacher,385,87.234,38.224,0.926,0.8308,0.56212,105,68,synthetic_role_based_positional_model
CF,Poacher,386,93.769,33.074,1.218,0.89304,0.48638,105,68,synthetic_role_based_positional_model
CF,Poacher,387,89.884,31.528,1.165,0.85604,0.46365,105,68,synthetic_role_based_positional_model
CF,Poacher,388,96.145,39.385,0.881,0.91567,0.57919,105,68,synthetic_role_based_positional_model
CF,Poacher,389,99.136,26.949,0.445,0.94415,0.39631,105,68,synthetic_role_based_positional_model
CF,Poacher,390,89.95,30.587,1.123,0.85667,0.44981,105,68,synthetic_role_based_positional_model
CF,Poacher,391,77.41,45.935,0.705,0.73724,0.67551,105,68,synthetic_role_based_positional_model
CF,Poacher,392,98.531,34.058,0.909,0.93839,0.50085,105,68,synthetic_role_based_positional_model
CF,Poacher,393,81.629,30.028,0.263,0.77742,0.44159,105,68,synthetic_role_based_positional_model
CF,Poacher,394,85.874,45.031,1.16,0.81785,0.66222,105,68,synthetic_role_based_positional_model
CF,Poacher,395,94.002,39.16,0.875,0.89526,0.57588,105,68,synthetic_role_based_positional_model
CF,Poacher,396,87.051,32.612,1.039,0.82906,0.47959,105,68,synthetic_role_based_positional_model
CF,Poacher,397,82.674,31.614,1.07,0.78737,0.46491,105,68,synthetic_role_based_positional_model
CF,Poacher,398,91.196,32.278,1.221,0.86853,0.47468,105,68,synthetic_role_based_positional_model
CF,Poacher,399,86.375,35.516,0.978,0.82262,0.52229,105,68,synthetic_role_based_positional_model
CF,Poacher,400,83.418,19.982,0.939,0.79446,0.29385,105,68,synthetic_role_based_positional_model
CF,Poacher,401,91.931,29.036,1.053,0.87553,0.427,105,68,synthetic_role_based_positional_model
CF,Poacher,402,83.502,40.104,1.211,0.79526,0.58976,105,68,synthetic_role_based_positional_model
CF,Poacher,403,88.155,39.928,1.218,0.83957,0.58718,105,68,synthetic_role_based_positional_model
CF,Poacher,404,94.332,38.589,1.038,0.8984,0.56749,105,68,synthetic_role_based_positional_model
CF,Poacher,405,84.348,30.29,0.671,0.80331,0.44544,105,68,synthetic_role_based_positional_model
CF,Poacher,406,87.726,32.164,0.941,0.83549,0.473,105,68,synthetic_role_based_positional_model
CF,Poacher,407,96.367,33.897,1.097,0.91778,0.49849,105,68,synthetic_role_based_positional_model
CF,Poacher,408,94.219,31.63,1.166,0.89732,0.46515,105,68,synthetic_role_based_positional_model
CF,Poacher,409,88.28,26.504,1.22,0.84076,0.38976,105,68,synthetic_role_based_positional_model
CF,Poacher,410,84.016,28.674,0.384,0.80015,0.42168,105,68,synthetic_role_based_positional_model
CF,Poacher,411,98.338,40.597,0.58,0.93655,0.59701,105,68,synthetic_role_based_positional_model
CF,Poacher,412,82.86,38.356,0.43,0.78914,0.56406,105,68,synthetic_role_based_positional_model
CF,Poacher,413,82.774,35.935,0.539,0.78832,0.52846,105,68,synthetic_role_based_positional_model
CF,Poacher,414,100.083,32.363,0.706,0.95317,0.47593,105,68,synthetic_role_based_positional_model
CF,Poacher,415,92.71,42.014,0.732,0.88295,0.61785,105,68,synthetic_role_based_positional_model
CF,Poacher,416,93.412,35.931,1.204,0.88964,0.5284,105,68,synthetic_role_based_positional_model
CF,Poacher,417,83.201,40.077,1.202,0.79239,0.58937,105,68,synthetic_role_based_positional_model
CF,Poacher,418,93.478,39.473,0.993,0.89027,0.58049,105,68,synthetic_role_based_positional_model
CF,Poacher,419,88.082,35.236,1.115,0.83888,0.51818,105,68,synthetic_role_based_positional_model
CF,Poacher,420,83.243,31.144,1.112,0.79279,0.458,105,68,synthetic_role_based_positional_model
CF,Poacher,421,102.048,36.626,0.15,0.97189,0.53862,105,68,synthetic_role_based_positional_model
CF,Poacher,422,83.268,23.739,0.15,0.79303,0.3491,105,68,synthetic_role_based_positional_model
CF,Poacher,423,88.437,45.896,1.084,0.84226,0.67494,105,68,synthetic_role_based_positional_model
CF,Poacher,424,100.027,36.747,0.674,0.95264,0.5404,105,68,synthetic_role_based_positional_model
CF,Poacher,425,85.971,32.151,0.932,0.81877,0.47281,105,68,synthetic_role_based_positional_model
CF,Poacher,426,90.398,31.547,1.181,0.86093,0.46393,105,68,synthetic_role_based_positional_model
CF,Poacher,427,90.329,40.231,0.917,0.86028,0.59163,105,68,synthetic_role_based_positional_model
CF,Poacher,428,94.674,33.544,0.523,0.90166,0.49329,105,68,synthetic_role_based_positional_model
CF,Poacher,429,80.67,27.437,0.15,0.76829,0.40349,105,68,synthetic_role_based_positional_model
CF,Poacher,430,99.773,28.222,0.188,0.95022,0.41503,105,68,synthetic_role_based_positional_model
CF,Poacher,431,83.963,39.814,0.463,0.79965,0.5855,105,68,synthetic_role_based_positional_model
CF,Poacher,432,87.918,33.713,0.979,0.83731,0.49578,105,68,synthetic_role_based_positional_model
CF,Poacher,433,104.5,31.017,0.15,0.99524,0.45613,105,68,synthetic_role_based_positional_model
CF,Poacher,434,87.737,33.65,1.104,0.83559,0.49485,105,68,synthetic_role_based_positional_model
CF,Poacher,435,84.635,38.445,0.658,0.80605,0.56537,105,68,synthetic_role_based_positional_model
CF,Poacher,436,85.159,31.469,0.741,0.81104,0.46278,105,68,synthetic_role_based_positional_model
CF,Poacher,437,86.31,38.278,0.845,0.822,0.56291,105,68,synthetic_role_based_positional_model
CF,Poacher,438,98.556,30.606,0.814,0.93863,0.45009,105,68,synthetic_role_based_positional_model
CF,Poacher,439,82.897,36.636,1.091,0.7895,0.53876,105,68,synthetic_role_based_positional_model
CF,Poacher,440,91.766,27.007,0.858,0.87396,0.39716,105,68,synthetic_role_based_positional_model
CF,Poacher,441,96.743,27.734,0.756,0.92136,0.40785,105,68,synthetic_role_based_positional_model
CF,Poacher,442,97.791,38.391,0.827,0.93134,0.56457,105,68,synthetic_role_based_positional_model
CF,Poacher,443,67.219,33.623,0.886,0.64018,0.49446,105,68,synthetic_role_based_positional_model
CF,Poacher,444,88.549,28.684,0.929,0.84332,0.42182,105,68,synthetic_role_based_positional_model
CF,Poacher,445,86.784,40.905,0.172,0.82651,0.60154,105,68,synthetic_role_based_positional_model
CF,Poacher,446,88.885,30.589,1.079,0.84652,0.44984,105,68,synthetic_role_based_positional_model
CF,Poacher,447,90.891,42.184,1.109,0.86563,0.62035,105,68,synthetic_role_based_positional_model
CF,Poacher,448,95.007,45.981,0.15,0.90483,0.67619,105,68,synthetic_role_based_positional_model
CF,Poacher,449,91.546,37.666,1.141,0.87187,0.55391,105,68,synthetic_role_based_positional_model
CF,Poacher,450,94.903,35.559,1.163,0.90384,0.52293,105,68,synthetic_role_based_positional_model
CF,Poacher,451,85.924,37.273,0.869,0.81832,0.54813,105,68,synthetic_role_based_positional_model
CF,Poacher,452,95.022,20.99,0.15,0.90497,0.30868,105,68,synthetic_role_based_positional_model
CF,Poacher,453,82.265,41.715,1.17,0.78348,0.61346,105,68,synthetic_role_based_positional_model
CF,Poacher,454,89.84,33.603,1.211,0.85562,0.49416,105,68,synthetic_role_based_positional_model
CF,Poacher,455,93.831,26.267,0.745,0.89363,0.38628,105,68,synthetic_role_based_positional_model
CF,Poacher,456,91.036,38.236,1.099,0.86701,0.56229,105,68,synthetic_role_based_positional_model
CF,Poacher,457,94.401,35.285,1.191,0.89906,0.5189,105,68,synthetic_role_based_positional_model
CF,Poacher,458,77.725,42.707,0.853,0.74024,0.62804,105,68,synthetic_role_based_positional_model
CF,Poacher,459,79.024,53.159,0.158,0.75261,0.78175,105,68,synthetic_role_based_positional_model
CF,Poacher,460,83.834,42.622,1.209,0.79842,0.62679,105,68,synthetic_role_based_positional_model
CF,Poacher,461,88.001,34.236,1.122,0.8381,0.50347,105,68,synthetic_role_based_positional_model
CF,Poacher,462,104.5,39.125,0.15,0.99524,0.57537,105,68,synthetic_role_based_positional_model
CF,Poacher,463,84.827,37.51,1.175,0.80788,0.55162,105,68,synthetic_role_based_positional_model
CF,Poacher,464,88.071,48.009,0.15,0.83877,0.70601,105,68,synthetic_role_based_positional_model
CF,Poacher,465,91.512,41.965,0.741,0.87154,0.61713,105,68,synthetic_role_based_positional_model
CF,Poacher,466,91.524,40.278,0.933,0.87166,0.59232,105,68,synthetic_role_based_positional_model
CF,Poacher,467,97.436,32.569,0.997,0.92796,0.47896,105,68,synthetic_role_based_positional_model
CF,Poacher,468,87.434,48.115,0.957,0.8327,0.70757,105,68,synthetic_role_based_positional_model
CF,Poacher,469,88.8,37.595,1.065,0.84571,0.55287,105,68,synthetic_role_based_positional_model
CF,Poacher,470,98.292,29.975,0.804,0.93611,0.44081,105,68,synthetic_role_based_positional_model
CF,Poacher,471,86.05,31.389,0.912,0.81952,0.4616,105,68,synthetic_role_based_positional_model
CF,Poacher,472,96.421,28.363,0.839,0.9183,0.4171,105,68,synthetic_role_based_positional_model
